"","Indicator","Units","Value","Partner","StartDate","appeal","Fundedby","allocation","activity","region","Sector","Governorate","Gender","poptype"
"109236","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"WVI","01/06/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Boys","Urban"
"109237","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"WVI","01/01/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Boys","Urban"
"109238","# of SYRIAN_GIRLS_IN_URBAN received hygiene supplies","# of girls",0,"WVI","01/11/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Girls","Urban"
"109239","# of SYRIAN_GIRLS_IN_URBAN received hygiene supplies","# of girls",0,"WVI","01/04/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Girls","Urban"
"109240","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",0,"WVI","01/12/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Girls","Urban"
"109241","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"WVI","01/10/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Girls","Urban"
"109242","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"WVI","01/06/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Girls","Urban"
"109243","# of  SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"WVI","01/08/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Boys","Urban"
"109244","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"WVI","01/11/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Girls","Urban"
"109245","# of  SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",2632,"WVI","01/03/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Boys","Urban"
"109246","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"WVI","01/04/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Girls","Urban"
"109247","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"WVI","01/12/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Girls","Urban"
"109248","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"WVI","01/02/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Boys","Urban"
"109249","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"WVI","01/08/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Girls","Urban"
"109250","# of SYRIAN_GIRLS_IN_URBAN received hygiene supplies","# of girls",0,"WVI","01/09/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Girls","Urban"
"109251","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",2110,"WVI","01/03/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Girls","Urban"
"109252","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",0,"WVI","01/01/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Girls","Urban"
"109253","# of  SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"WVI","01/05/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Boys","Urban"
"109254","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"WVI","01/10/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Boys","Urban"
"109255","# of  SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"WVI","01/09/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Boys","Urban"
"109256","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",2110,"WVI","01/02/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Girls","Urban"
"109257","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",11104,"WVI","01/03/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Boys","Urban"
"109258","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",0,"WVI","01/02/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Boys","Urban"
"109259","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",0,"WVI","01/03/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Boys","Urban"
"109260","# of  SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",2632,"WVI","01/02/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Boys","Urban"
"109261","# of SYRIAN_GIRLS_IN_URBAN received hygiene supplies","# of girls",0,"WVI","01/05/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Girls","Urban"
"109262","# of SYRIAN_GIRLS_IN_URBAN received hygiene supplies","# of girls",0,"WVI","01/01/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Girls","Urban"
"109263","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"WVI","01/07/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Girls","Urban"
"109264","# of SYRIAN_GIRLS_IN_URBAN received hygiene supplies","# of girls",6496,"WVI","01/03/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Girls","Urban"
"109265","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"WVI","01/04/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Boys","Urban"
"109266","# of  SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"WVI","01/12/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Boys","Urban"
"109267","# of  SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"WVI","01/04/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Boys","Urban"
"109268","# of  SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"WVI","01/01/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Boys","Urban"
"109269","# of  SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"WVI","01/06/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Boys","Urban"
"109270","# of  SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"WVI","01/11/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Boys","Urban"
"109271","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",0,"WVI","01/02/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Girls","Urban"
"109272","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",0,"WVI","01/03/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Girls","Urban"
"109273","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"WVI","01/05/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Girls","Urban"
"109274","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"WVI","01/11/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Boys","Urban"
"109275","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"WVI","01/09/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Girls","Urban"
"109276","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"WVI","01/12/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Boys","Urban"
"109277","# of SYRIAN_GIRLS_IN_URBAN received hygiene supplies","# of girls",0,"WVI","01/06/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Girls","Urban"
"109278","# of  SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"WVI","01/10/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Boys","Urban"
"109279","# of  SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"WVI","01/07/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Boys","Urban"
"109280","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"WVI","01/07/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Boys","Urban"
"109281","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",0,"WVI","01/12/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Boys","Urban"
"109282","# of SYRIAN_GIRLS_IN_URBAN received hygiene supplies","# of girls",0,"WVI","01/10/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Girls","Urban"
"109283","# of SYRIAN_GIRLS_IN_URBAN received hygiene supplies","# of girls",0,"WVI","01/08/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Girls","Urban"
"109284","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"WVI","01/08/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Boys","Urban"
"109285","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",0,"WVI","01/01/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Boys","Urban"
"109286","# of SYRIAN_GIRLS_IN_URBAN received hygiene supplies","# of girls",0,"WVI","01/12/2015","Indirect Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion",(unknown),"WASH","Countrywide","Girls","Urban"
"109287","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",0,"JEN","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","BALQA","Girls","Urban"
"109288","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",0,"JEN","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","BALQA","Boys","Urban"
"109289","# of  SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"JEN","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","BALQA","Boys","Urban"
"109290","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"JEN","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","BALQA","Girls","Urban"
"109291","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",96,"JEN","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","BALQA","Girls","Urban"
"109292","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",96,"JEN","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","BALQA","Girls","Urban"
"109293","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",40,"JEN","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","BALQA","Boys","Urban"
"109294","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",96,"JEN","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","BALQA","Girls","Urban"
"109295","# of  SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",40,"JEN","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","BALQA","Boys","Urban"
"109296","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",0,"JEN","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","BALQA","Girls","Urban"
"109297","# of  SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",40,"JEN","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","BALQA","Boys","Urban"
"109298","# of  SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"JEN","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","BALQA","Boys","Urban"
"109299","# of SYRIAN_GIRLS_IN_URBAN received hygiene supplies","# of girls",0,"JEN","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","BALQA","Girls","Urban"
"109300","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",181,"JEN","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","BALQA","Boys","Urban"
"109301","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"JEN","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","BALQA","Boys","Urban"
"109302","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",66,"JEN","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","BALQA","Girls","Urban"
"109303","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",66,"JEN","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","BALQA","Girls","Urban"
"109304","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",40,"JEN","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","BALQA","Boys","Urban"
"109305","# of SYRIAN_GIRLS_IN_URBAN received hygiene supplies","# of girls",0,"JEN","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","BALQA","Girls","Urban"
"109306","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"JEN","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","BALQA","Boys","Urban"
"109307","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",66,"JEN","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","BALQA","Girls","Urban"
"109308","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"JEN","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","BALQA","Boys","Urban"
"109309","# of SYRIAN_GIRLS_IN_URBAN received hygiene supplies","# of girls",0,"JEN","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","BALQA","Girls","Urban"
"109310","# of  SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",40,"JEN","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","BALQA","Boys","Urban"
"109311","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"JEN","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","BALQA","Boys","Urban"
"109312","# of SYRIAN_GIRLS_IN_URBAN received hygiene supplies","# of girls",0,"JEN","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","BALQA","Girls","Urban"
"109313","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",66,"JEN","01/06/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","BALQA","Girls","Urban"
"109314","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",66,"JEN","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","BALQA","Girls","Urban"
"109315","# of  SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",181,"JEN","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","BALQA","Boys","Urban"
"109316","# of SYRIAN_GIRLS_IN_URBAN received hygiene supplies","# of girls",0,"JEN","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","BALQA","Girls","Urban"
"109317","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",181,"JEN","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","BALQA","Boys","Urban"
"109318","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"JEN","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","BALQA","Girls","Urban"
"109319","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",40,"JEN","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","BALQA","Boys","Urban"
"109320","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",66,"JEN","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","BALQA","Girls","Urban"
"109321","# of SYRIAN_GIRLS_IN_URBAN received hygiene supplies","# of girls",0,"JEN","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","BALQA","Girls","Urban"
"109322","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"JEN","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","BALQA","Boys","Urban"
"109323","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"JEN","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","BALQA","Boys","Urban"
"109324","# of  SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",181,"JEN","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","BALQA","Boys","Urban"
"109325","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",96,"JEN","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","BALQA","Girls","Urban"
"109326","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",0,"JEN","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF3.2.2]Schools etc Hygi promotion","Central","WASH","BALQA","Boys","Urban"
"109327","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",0,"ACTED","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","MAFRAQ","Girls","Urban"
"109328","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",0,"ACTED","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","MAFRAQ","Girls","Urban"
"109329","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",0,"ACTED","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","MAFRAQ","Boys","Urban"
"109330","# of SYRIAN_GIRLS_IN_URBAN received hygiene supplies","# of girls",0,"ACTED","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","MAFRAQ","Girls","Urban"
"109331","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",0,"ACTED","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","MAFRAQ","Girls","Urban"
"109332","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ACTED","01/06/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","MAFRAQ","Boys","Urban"
"109333","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"ACTED","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","MAFRAQ","Girls","Urban"
"109334","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"ACTED","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","MAFRAQ","Girls","Urban"
"109335","# of SYRIAN_GIRLS_IN_URBAN received hygiene supplies","# of girls",0,"ACTED","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","MAFRAQ","Girls","Urban"
"109336","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"ACTED","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","MAFRAQ","Girls","Urban"
"109337","# of SYRIAN_GIRLS_IN_URBAN participated in hygiene sessions","# of girls",0,"ACTED","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","MAFRAQ","Girls","Urban"
"109338","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ACTED","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","MAFRAQ","Boys","Urban"
"109339","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ACTED","01/07/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","MAFRAQ","Boys","Urban"
"109340","# of  SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"ACTED","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","MAFRAQ","Boys","Urban"
"109341","# of  SYRIAN_BOYS_IN_URBAN participated in hygiene sessions","# of boys",0,"ACTED","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","MAFRAQ","Boys","Urban"
"109342","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ACTED","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","MAFRAQ","Boys","Urban"
"109343","# of SYRIAN_GIRLS_IN_URBAN with improved knowledge in best hygiene practices","# of girls",0,"ACTED","01/06/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","MAFRAQ","Girls","Urban"
"109344","# of SYRIAN_BOYS_IN_URBAN with improved knowledge in best hygiene practices","# of boys",0,"ACTED","01/06/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","MAFRAQ","Boys","Urban"
"109345","# of SYRIAN_BOYS_IN_URBAN received hygiene supplies","# of boys",0,"ACTED","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","MAFRAQ","Boys","Urban"
"109346","# of SYRIAN_GIRLS_IN_URBAN received hygiene supplies","# of girls",0,"ACTED","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF3.2.2]Schools etc Hygi promotion","North","WASH","MAFRAQ","Girls","Urban"
