"","sector","StartDate","Category","activity","Indicator","Governorate","Gender","Partner","SiteType","appeal","Fundedby","allocation","rcode","gcode","Value","Units","location","region","poptype"
"13669","WASH","01/09/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","MAFRAQ","Girls","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1711",1109,"Individual","Mafraq Governorate","North","other Affected"
"13670","WASH","01/05/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","IRBID","Women","RI","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1707",3506,"Individual","Liwa ar Ramtha","North","Urban"
"13671","WASH","01/10/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","JARASH","Men","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1708",36,"Individual","Jarash Governorate","North","other Affected"
"13672","WASH","01/07/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","MAFRAQ","Girls","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1711",24,"Individual","Mafraq Governorate","North","Urban"
"13673","WASH","01/07/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","IRBID","Girls","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1707",44,"Individual","Irbid Governorate","North","other Affected"
"13674","WASH","01/03/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","ZARQA","Boys","OXFAM","   Urban areas - ","Appeal outside of RRP6","None","No","1","1712",43,"Individual","Zarqa Governorate","North","Camp"
"13675","WASH","01/10/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","MAFRAQ","Girls","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1711",494,"Individual","Mafraq Governorate","North","other Affected"
"13676","WASH","01/05/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","MAFRAQ","Men","RI","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1711",151,"Individual","Liwa al Badiyah ash Shamaliyah al Gharbiyah","North","other Affected"
"13677","WASH","01/09/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","JARASH","Women","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1708",153,"Individual","Jarash Governorate","North","Urban"
"13678","WASH","01/05/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","IRBID","Women","LWF","   Urban areas - ","Appeal outside of RRP6","None","No","1","1707",450,"Individual","Liwa al Kurah","North","Urban"
"13679","WASH","01/10/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","IRBID","Men","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1707",4,"Individual","Irbid Governorate","North","other Affected"
"13680","WASH","01/08/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","IRBID","Boys","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1707",43,"Individual","Irbid Governorate","North","Camp"
"13681","WASH","01/05/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities",,"Girls","WVI","   Urban areas - ","Appeal outside of RRP6","None","No",,,4,"Individual","Liwa al Hashimiyyah",,"other Affected"
"13682","WASH","01/08/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","MAFRAQ","Women","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1711",109,"Individual","Mafraq Governorate","North","Urban"
"13683","WASH","01/08/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","JARASH","Girls","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1708",199,"Individual","Jarash Governorate","North","Urban"
"13684","WASH","01/07/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","BALQA","Women","OXFAM","   Urban areas - ","Appeal outside of RRP6","None","No","2","1702",45,"Individual","Al Balqa Governorate","Center","Urban"
"13685","WASH","01/11/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","JARASH","Women","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1708",109,"Individual","Jarash Governorate","North","Urban"
"13686","WASH","01/09/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","JARASH","Girls","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1708",127,"Individual","Jarash Governorate","North","Urban"
"13687","WASH","01/04/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","IRBID","Boys","RI","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1707",4,"Individual","Liwa Bani Ubayid","North","Camp"
"13688","WASH","01/12/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","ZARQA","Boys","ACTED","  OtherUrban areas - ","Direct appeal","None","Yes","1","1712",368,"Individual","Zarqa City","North","Camp"
"13689","WASH","01/08/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","JARASH","Women","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1708",168,"Individual","Jarash Governorate","North","Urban"
"13690","WASH","01/04/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","MAFRAQ","Women","IRD"," Informal Tented SettlementOtherUrban areas - ","Indirect appeal","UNHCR","Yes","1","1711",2,"Individual","Mafraq Governorate","North","Urban"
"13691","WASH","01/08/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","JARASH","Women","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1708",157,"Individual","Jarash Governorate","North","Urban"
"13692","WASH","01/11/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","MAFRAQ","Women","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1711",201,"Individual","Mafraq Governorate","North","Urban"
"13693","WASH","01/04/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","IRBID","Girls","RI","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1707",42,"Individual","Irbid City","North","Urban"
"13694","WASH","01/05/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities",,"Boys","WVI","   Urban areas - ","Appeal outside of RRP6","None","No",,,14,"Individual","Liwa al Hashimiyyah",,"Camp"
"13695","WASH","01/06/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","AMMAN","Girls","OXFAM","   Urban areas - ","Appeal outside of RRP6","None","No","2","1705",77,"Individual","Amman Governorate","Center","Urban"
"13696","WASH","01/12/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","AJLOUN","Women","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1701",67,"Individual","Ajlun Governorate","North","Urban"
"13697","WASH","01/11/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","AJLOUN","Girls","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1701",29,"Individual","Ajlun Governorate","North","Urban"
"13698","WASH","01/05/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","IRBID","Girls","RI","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1707",3450,"Individual","Liwa ar Ramtha","North","other Affected"
"13699","WASH","01/03/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","ZARQA","Women","OXFAM","   Urban areas - ","Appeal outside of RRP6","None","No","1","1712",38,"Individual","Zarqa Governorate","North","Urban"
"13700","WASH","01/04/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","MAFRAQ","Girls","RI","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1711",311,"Individual","Liwa al Badiyah ash Shamaliyah al Gharbiyah","North","other Affected"
"13701","WASH","01/12/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","JARASH","Boys","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1708",111,"Individual","Jarash Governorate","North","Camp"
"13702","WASH","01/08/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","AJLOUN","Women","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1701",160,"Individual","Ajlun Governorate","North","Urban"
"13703","WASH","01/08/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","JARASH","Girls","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1708",126,"Individual","Jarash Governorate","North","other Affected"
"13704","WASH","01/06/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","BALQA","Women","OXFAM","   Urban areas - ","Appeal outside of RRP6","None","No","2","1702",80,"Individual","Al Balqa Governorate","Center","Urban"
"13705","WASH","01/10/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","ZARQA","Girls","ACTED","  OtherUrban areas - ","Direct appeal","None","Yes","1","1712",402,"Individual","Zarqa City","North","other Affected"
"13706","WASH","01/11/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","JARASH","Boys","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1708",451,"Individual","Jarash Governorate","North","Camp"
"13707","WASH","01/12/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","ZARQA","Girls","ACTED","  OtherUrban areas - ","Direct appeal","None","Yes","1","1712",951,"Individual","Zarqa City","North","Urban"
"13708","WASH","01/06/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","AMMAN","Women","OXFAM","   Urban areas - ","Appeal outside of RRP6","None","No","2","1705",67,"Individual","Amman Governorate","Center","Urban"
"13709","WASH","01/12/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","AJLOUN","Boys","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1701",17,"Individual","Ajlun Governorate","North","Camp"
"13710","WASH","01/12/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","AJLOUN","Girls","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1701",376,"Individual","Ajlun Governorate","North","other Affected"
"13711","WASH","01/04/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","KARAK","Boys","IRD"," Informal Tented SettlementOtherUrban areas - ","Indirect appeal","UNHCR","Yes","3","1704",3,"Individual","Liwa al Mazar al Janubi","South","Camp"
"13712","WASH","01/10/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","ZARQA","Girls","ACTED","  OtherUrban areas - ","Direct appeal","None","Yes","1","1712",105,"Individual","Zarqa City","North","Urban"
"13713","WASH","01/11/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","AJLOUN","Girls","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1701",653,"Individual","Ajlun Governorate","North","other Affected"
"13714","WASH","01/11/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","IRBID","Men","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1707",39,"Individual","Irbid Governorate","North","other Affected"
"13715","WASH","01/09/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","ZARQA","Boys","ACTED","  OtherUrban areas - ","Direct appeal","None","Yes","1","1712",9,"Individual","Zarqa City","North","Camp"
"13716","WASH","01/09/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","IRBID","Women","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1707",382,"Individual","Irbid Governorate","North","Urban"
"13717","WASH","01/05/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","MAFRAQ","Girls","RI","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1711",2011,"Individual","Liwa al Badiyah ash Shamaliyah al Gharbiyah","North","other Affected"
"13718","WASH","01/11/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","ZARQA","Boys","ACTED","  OtherUrban areas - ","Direct appeal","None","Yes","1","1712",413,"Individual","Zarqa City","North","Camp"
"13719","WASH","01/08/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","IRBID","Girls","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1707",155,"Individual","Irbid Governorate","North","other Affected"
"13720","WASH","01/03/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","BALQA","Women","OXFAM","   Urban areas - ","Appeal outside of RRP6","None","No","2","1702",30,"Individual","Al Balqa Governorate","Center","Urban"
"13721","WASH","01/03/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","ZARQA","Girls","OXFAM","   Urban areas - ","Appeal outside of RRP6","None","No","1","1712",40,"Individual","Zarqa Governorate","North","Urban"
"13722","WASH","01/09/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","JARASH","Girls","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1708",834,"Individual","Jarash Governorate","North","other Affected"
"13723","WASH","01/04/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","KARAK","Girls","IRD"," Informal Tented SettlementOtherUrban areas - ","Indirect appeal","UNHCR","Yes","3","1704",4,"Individual","Liwa al Mazar al Janubi","South","Urban"
"13724","WASH","01/11/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","JARASH","Women","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1708",49,"Individual","Jarash Governorate","North","Urban"
"13725","WASH","01/07/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","JARASH","Women","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1708",10,"Individual","Jarash Governorate","North","Urban"
"13726","WASH","01/08/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","MAFRAQ","Boys","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1711",69,"Individual","Mafraq Governorate","North","Camp"
"13727","WASH","01/10/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","JARASH","Boys","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1708",4,"Individual","Jarash Governorate","North","Camp"
"13728","WASH","01/10/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","IRBID","Boys","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1707",23,"Individual","Irbid Governorate","North","Camp"
"13729","WASH","01/02/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","BALQA","Girls","Caritas","   Urban areas - ","Direct appeal","None","Yes","2","1702",302,"Individual","Al Balqa Governorate","Center","other Affected"
"13730","WASH","01/04/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","MAFRAQ","Girls","IRD"," Informal Tented SettlementOtherUrban areas - ","Indirect appeal","UNHCR","Yes","1","1711",1,"Individual","Mafraq Governorate","North","other Affected"
"13731","WASH","01/07/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","ZARQA","Women","OXFAM","   Urban areas - ","Appeal outside of RRP6","None","No","1","1712",11,"Individual","Zarqa Governorate","North","Urban"
"13732","WASH","01/05/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","ZARQA","Girls","OXFAM","   Urban areas - ","Appeal outside of RRP6","None","No","1","1712",1577,"Individual","Zarqa Governorate","North","Urban"
"13733","WASH","01/05/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","ZARQA","Boys","OXFAM","   Urban areas - ","Appeal outside of RRP6","None","No","1","1712",1656,"Individual","Zarqa Governorate","North","Camp"
"13734","WASH","01/01/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","BALQA","Boys","Caritas","   Urban areas - ","Direct appeal","None","Yes","2","1702",229,"Individual","Al Balqa Governorate","Center","Camp"
"13735","WASH","01/03/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities",,"Women","WVI","   Urban areas - ","Appeal outside of RRP6","None","No",,,15,"Individual","Liwa al Hashimiyyah",,"Urban"
"13736","WASH","01/08/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","AJLOUN","Girls","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1701",172,"Individual","Ajlun Governorate","North","other Affected"
"13737","WASH","01/11/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","ZARQA","Girls","ACTED","  OtherUrban areas - ","Direct appeal","None","Yes","1","1712",498,"Individual","Zarqa City","North","other Affected"
"13738","WASH","01/12/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","JARASH","Girls","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1708",102,"Individual","Jarash Governorate","North","Urban"
"13739","WASH","01/12/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","JARASH","Women","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1708",73,"Individual","Jarash Governorate","North","Urban"
"13740","WASH","01/12/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","MAFRAQ","Women","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1711",76,"Individual","Mafraq Governorate","North","Urban"
"13741","WASH","01/10/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","AJLOUN","Boys","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1701",4,"Individual","Ajlun Governorate","North","Camp"
"13742","WASH","01/05/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","IRBID","Girls","ACF","   Urban areas - ","Appeal outside of RRP6","None","No","1","1707",94,"Individual","Liwa Bani Ubayid","North","Urban"
"13743","WASH","01/06/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","IRBID","Women","ACF","   Urban areas - ","Appeal outside of RRP6","None","No","1","1707",89,"Individual","Liwa Bani Ubayid","North","Urban"
"13744","WASH","01/07/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","MAFRAQ","Women","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1711",54,"Individual","Mafraq Governorate","North","Urban"
"13745","WASH","01/12/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","AJLOUN","Girls","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1701",166,"Individual","Ajlun Governorate","North","Urban"
"13746","WASH","01/04/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","KARAK","Girls","IRD"," Informal Tented SettlementOtherUrban areas - ","Indirect appeal","UNHCR","Yes","3","1704",8,"Individual","Liwa al Mazar al Janubi","South","other Affected"
"13747","WASH","01/10/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","MAFRAQ","Girls","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1711",232,"Individual","Mafraq Governorate","North","Urban"
"13748","WASH","01/07/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","JARASH","Girls","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1708",60,"Individual","Jarash Governorate","North","other Affected"
"13749","WASH","01/12/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","ZARQA","Women","ACTED","  OtherUrban areas - ","Direct appeal","None","Yes","1","1712",36,"Individual","Zarqa City","North","Urban"
"13750","WASH","01/10/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","ZARQA","Boys","ACTED","  OtherUrban areas - ","Direct appeal","None","Yes","1","1712",75,"Individual","Zarqa City","North","Camp"
"13751","WASH","01/12/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","ZARQA","Girls","ACTED","  OtherUrban areas - ","Direct appeal","None","Yes","1","1712",1365,"Individual","Zarqa City","North","other Affected"
"13752","WASH","01/08/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","AJLOUN","Women","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1701",15,"Individual","Ajlun Governorate","North","Urban"
"13753","WASH","01/12/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","AJLOUN","Women","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1701",144,"Individual","Ajlun Governorate","North","Urban"
