,locationName,locationId,indicatorId,indicatorName,units,indicatorCategory,value,activityId,activityName,activityCategory,month,locationCode,partnerId,partnerName,Implementation,implementation..direct.indirect.,locationx,locationy,governorate,region,district,subdistrict,refugee.camps,camp.districts,databaseId,databaseName,Sector,activity2,objective,RegionCODE,Area2
1194,Jarash Governorate,1003027504,1923463701,# of WOMEN _IN_HOST_COMMUNITY participating in projects aimed at reducing social tensions,# women,,675,43353,[RES1.3.2] Social Tensions Projects JOR,PROT[RES1.3]Reduce Social Tensions JOR,2016-01,JOR008,20,NRC,direct,,35.905547,32.277174,Jarash,North,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,PROTECTION, Social Tensions Projects JOR,Reduce Social Tensions JOR,1708,JARASH
1195,Jarash Governorate,1003027504,269416073,# of households provided with Energy saving lights (each house holds 10 LED lights),# HH,,100,43243,[RES1.2.1]LED Lights,ENG[RES1.2]RE&EE Solutions,2016-01,JOR008,20,NRC,direct,,35.905547,32.277174,Jarash,North,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,ENERGY,LED Lights,RE&EE Solutions,1708,JARASH
1196,Jarash Governorate,1003027504,772557742,# of solar water heaters installed,# HH,,150,43245,[RES1.2.3]Solar Water heaters,ENG[RES1.2]RE&EE Solutions,2016-01,JOR008,20,NRC,direct,,35.905547,32.277174,Jarash,North,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,ENERGY,Solar Water heaters,RE&EE Solutions,1708,JARASH
1197,Jarash Governorate,1003027504,721867002,# of health providers trained and recruited in sub-specialties,#,,1,44382,[RES4.1.2]Human resources strengthened,HLTH[RES4.1]Nat.Health System Capacity,2016-01,JOR008,1070,PU-AMI,indirect,,35.905547,32.277174,Jarash,North,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,HEALTH,Human resources strengthened,Nat.Health System Capacity,1708,JARASH
1198,Jarash Governorate,1003027504,1036641958,# of GIRLS_IN_HOST_COMMUNITY participating in information sessions or receiving information about services,# girls,,0,43352,[RES1.3.1]Community Multisector Prot,PROT[RES1.3]Reduce Social Tensions JOR,2016-01,JOR008,20,NRC,direct,,35.905547,32.277174,Jarash,North,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,PROTECTION,Community Multisector Prot,Reduce Social Tensions JOR,1708,JARASH
1199,Jarash Governorate,1003027504,1213908216,Budget Requirement for 2016,USD $,,48820,43230,[RES3.1.1]KG teachers trained on ECE,EDU[RES3.1]KG for JOR,2015-10,JOR008,436,WVI,direct,,35.905547,32.277174,Jarash,North,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,EDUCATION,KG teachers trained on ECE,KG for JOR,1708,JARASH
1200,Jarash Governorate,1003027504,1280805560,% already funded?  Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded),%,,0,43243,[RES1.2.1]LED Lights,ENG[RES1.2]RE&EE Solutions,2016-01,JOR008,20,NRC,direct,,35.905547,32.277174,Jarash,North,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,ENERGY,LED Lights,RE&EE Solutions,1708,JARASH
1201,Jarash Governorate,1003027504,1122268188,# of GIRLS _IN_HOST_COMMUNITY participating in projects aimed at reducing social tensions,# girls,,75,43353,[RES1.3.2] Social Tensions Projects JOR,PROT[RES1.3]Reduce Social Tensions JOR,2016-01,JOR008,20,NRC,direct,,35.905547,32.277174,Jarash,North,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,PROTECTION, Social Tensions Projects JOR,Reduce Social Tensions JOR,1708,JARASH
1202,Jarash Governorate,1003027504,1490137543,Training of Trainers to deliver ECE curriculum was conducted by the In-service training institute,#,,4,43230,[RES3.1.1]KG teachers trained on ECE,EDU[RES3.1]KG for JOR,2015-10,JOR008,436,WVI,direct,,35.905547,32.277174,Jarash,North,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,EDUCATION,KG teachers trained on ECE,KG for JOR,1708,JARASH
1203,Jarash Governorate,1003027504,798602966,% already funded? Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded) *,%,,0,44382,[RES4.1.2]Human resources strengthened,HLTH[RES4.1]Nat.Health System Capacity,2016-01,JOR008,1070,PU-AMI,indirect,,35.905547,32.277174,Jarash,North,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,HEALTH,Human resources strengthened,Nat.Health System Capacity,1708,JARASH
1204,Jarash Governorate,1003027504,941210938,"# of capacity building interventions (excluding training) to strengthen the capacity of GoJ, CBOs and CSOs to mobilize communities to contribute to their own protection",#,,5,43355,[RES1.3.3]Govt Capacity,PROT[RES1.3]Reduce Social Tensions JOR,2016-01,JOR008,20,NRC,,direct,35.905547,32.277174,Jarash,North,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,PROTECTION,Govt Capacity,Reduce Social Tensions JOR,1708,JARASH
1205,Jarash Governorate,1003027504,1866116043,Budget Requirement for 2016,USD $,,1250,44382,[RES4.1.2]Human resources strengthened,HLTH[RES4.1]Nat.Health System Capacity,2016-01,JOR008,1070,PU-AMI,indirect,,35.905547,32.277174,Jarash,North,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,HEALTH,Human resources strengthened,Nat.Health System Capacity,1708,JARASH
1206,Jarash Governorate,1003027504,571060230,Budget Requirement for 2016,USD $,,4853,43243,[RES1.2.1]LED Lights,ENG[RES1.2]RE&EE Solutions,2016-01,JOR008,20,NRC,direct,,35.905547,32.277174,Jarash,North,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,ENERGY,LED Lights,RE&EE Solutions,1708,JARASH
1207,Jarash Governorate,1003027504,409996521,% already funded?  Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded),%,,100,43230,[RES3.1.1]KG teachers trained on ECE,EDU[RES3.1]KG for JOR,2015-10,JOR008,436,WVI,direct,,35.905547,32.277174,Jarash,North,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,EDUCATION,KG teachers trained on ECE,KG for JOR,1708,JARASH
1208,Karak Governorate,98986952,1483204625,Budget Requirement for 2016,USD $,,2100000,43354,[RES1.3.3]Youth Civic Engagement,PROT[RES1.3]Reduce Social Tensions JOR,2016-01,JOR004,253,Mercy Corps,direct,,35.761281,31.166305,Karak,South,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,PROTECTION,Youth Civic Engagement,Reduce Social Tensions JOR,1704,Karak
1209,Karak Governorate,98986952,856947667,# of children and youth MALE benefiting  from alternative education service such as non-formal education,# male,,15,43235,[RES3.3.1]Non-Formal Educ,EDU[RES3.3]Alternt Edc for JOR,2016-01,JOR004,5,AVSI,direct,,35.761281,31.166305,Karak,South,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,EDUCATION,Non-Formal Educ,Alternt Edc for JOR,1704,Karak
1210,Karak Governorate,98986952,1765247296,% already funded?  Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded),%,,0,43222,[RES2.1.1]Induction Training,EDU[RES2.1]Teacher Training JOR,2016-01,JOR004,5,AVSI,direct,,35.761281,31.166305,Karak,South,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,EDUCATION,Induction Training,Teacher Training JOR,1704,Karak
1211,Karak Governorate,98986952,39876428,Budget Requirement for 2016,USD $,,480,43222,[RES2.1.1]Induction Training,EDU[RES2.1]Teacher Training JOR,2016-01,JOR004,5,AVSI,direct,,35.761281,31.166305,Karak,South,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,EDUCATION,Induction Training,Teacher Training JOR,1704,Karak
1212,Karak Governorate,98986952,1980097786,% already funded?  Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded),%,,0,43235,[RES3.3.1]Non-Formal Educ,EDU[RES3.3]Alternt Edc for JOR,2016-01,JOR004,5,AVSI,direct,,35.761281,31.166305,Karak,South,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,EDUCATION,Non-Formal Educ,Alternt Edc for JOR,1704,Karak
1213,Karak Governorate,98986952,166279914,# of newly recruited teachers that receive induction training,#,,5,43222,[RES2.1.1]Induction Training,EDU[RES2.1]Teacher Training JOR,2016-01,JOR004,5,AVSI,direct,,35.761281,31.166305,Karak,South,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,EDUCATION,Induction Training,Teacher Training JOR,1704,Karak
1214,Karak Governorate,98986952,9647577,Budget Requirement for 2016,USD $,,19441,43235,[RES3.3.1]Non-Formal Educ,EDU[RES3.3]Alternt Edc for JOR,2016-01,JOR004,5,AVSI,direct,,35.761281,31.166305,Karak,South,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,EDUCATION,Non-Formal Educ,Alternt Edc for JOR,1704,Karak
1215,Karak Governorate,98986952,1881877176,# of children and youth FEMALE benefiting from alternative education service such as non-formal education,# female,,15,43235,[RES3.3.1]Non-Formal Educ,EDU[RES3.3]Alternt Edc for JOR,2016-01,JOR004,5,AVSI,direct,,35.761281,31.166305,Karak,South,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,EDUCATION,Non-Formal Educ,Alternt Edc for JOR,1704,Karak
1216,Liwa al Badiyah ash Shamaliyah al Gharbiyah,302580027,658861252,% already funded?  Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded),%,,0,43278,[RES2.4.1]Microbusiness start up,FOOD/LIV[2.4]MSMEs for JOR,2016-01,JOR011003,2129,NEF,,,36.30187,32.33378,Mafraq,North,Badiah Shamaliyah Gharbiyah,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,FOOD/LIVELIHOOD,Microbusiness start up,MSMEs for JOR,1711,MAFRAQ
1217,Liwa al Badiyah ash Shamaliyah al Gharbiyah,302580027,1598372607,# of WOMEN supported to start businesses,# women,,450,43278,[RES2.4.1]Microbusiness start up,FOOD/LIV[2.4]MSMEs for JOR,2016-01,JOR011003,2129,NEF,,,36.30187,32.33378,Mafraq,North,Badiah Shamaliyah Gharbiyah,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,FOOD/LIVELIHOOD,Microbusiness start up,MSMEs for JOR,1711,MAFRAQ
1218,Liwa al Badiyah ash Shamaliyah al Gharbiyah,302580027,1362092793,Budget Requirement for 2016,USD $,,64555,43278,[RES2.4.1]Microbusiness start up,FOOD/LIV[2.4]MSMEs for JOR,2016-01,JOR011003,2129,NEF,,,36.30187,32.33378,Mafraq,North,Badiah Shamaliyah Gharbiyah,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,FOOD/LIVELIHOOD,Microbusiness start up,MSMEs for JOR,1711,MAFRAQ
1219,Liwa al Badiyah ash Shamaliyah al Gharbiyah,302580027,863197966,# of microbusinesses established,#,,450,43278,[RES2.4.1]Microbusiness start up,FOOD/LIV[2.4]MSMEs for JOR,2016-01,JOR011003,2129,NEF,,,36.30187,32.33378,Mafraq,North,Badiah Shamaliyah Gharbiyah,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,FOOD/LIVELIHOOD,Microbusiness start up,MSMEs for JOR,1711,MAFRAQ
1220,Liwa al Jamiah,1540680805,1243621918,# of MEN_IN_HOST_COMMUNITY sensitized on CP and better parenting issues,# men,,960,43350,[RES1.2.3]Families mobilized,PROT[RES1.2]Child Protection for JOR,2016-01,JOR005001,2129,NEF,direct,,35.89996,32.02365,Amman,Central,Al Jamiah,Al Jamiah,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,PROTECTION,Families mobilized,Child Protection for JOR,1705,AMMAN
1221,Liwa al Jamiah,1540680805,1588742012,% already funded?  Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded),%,,0,43350,[RES1.2.3]Families mobilized,PROT[RES1.2]Child Protection for JOR,2016-01,JOR005001,2129,NEF,direct,,35.89996,32.02365,Amman,Central,Al Jamiah,Al Jamiah,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,PROTECTION,Families mobilized,Child Protection for JOR,1705,AMMAN
1222,Liwa al Jamiah,1540680805,1943762836,Budget Requirement for 2016,USD $,,114476,43350,[RES1.2.3]Families mobilized,PROT[RES1.2]Child Protection for JOR,2016-01,JOR005001,2129,NEF,direct,,35.89996,32.02365,Amman,Central,Al Jamiah,Al Jamiah,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,PROTECTION,Families mobilized,Child Protection for JOR,1705,AMMAN
1223,Liwa al Jamiah,1540680805,1975268682,# of WOMEN_IN_HOST_COMMUNITY sensitized on CP and better parenting issues,# women,,1440,43350,[RES1.2.3]Families mobilized,PROT[RES1.2]Child Protection for JOR,2016-01,JOR005001,2129,NEF,direct,,35.89996,32.02365,Amman,Central,Al Jamiah,Al Jamiah,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,PROTECTION,Families mobilized,Child Protection for JOR,1705,AMMAN
1224,Liwa al Jamiah,1540680805,867819897,# of GIRLS_IN_HOST_COMMUNITY sensitized on CP and better parenting issues,# girls,,1440,43350,[RES1.2.3]Families mobilized,PROT[RES1.2]Child Protection for JOR,2016-01,JOR005001,2129,NEF,direct,,35.89996,32.02365,Amman,Central,Al Jamiah,Al Jamiah,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,PROTECTION,Families mobilized,Child Protection for JOR,1705,AMMAN
1225,Liwa al Jamiah,1540680805,1290389436,# of BOYS_IN_HOST_COMMUNITY sensitized on CP and better parenting issues,# boys,,960,43350,[RES1.2.3]Families mobilized,PROT[RES1.2]Child Protection for JOR,2016-01,JOR005001,2129,NEF,direct,,35.89996,32.02365,Amman,Central,Al Jamiah,Al Jamiah,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,PROTECTION,Families mobilized,Child Protection for JOR,1705,AMMAN
1226,Liwa ar Ramtha,1693518418,1692895523,% already funded?  Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded),%,,0,43399,[RES2.2.1]Expand WW in Irbid,WASH[RES2.2]Wastewater Irbid,2016-01,JOR007009,255,ACTED,direct,,35.98125,32.62517,Irbid,North,Ar Ramtha,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,WASH,Expand WW in Irbid,Wastewater Irbid,1707,Irbid
1227,Liwa ar Ramtha,1693518418,1825914478,Budget Requirement for 2016,USD $,,301691,43399,[RES2.2.1]Expand WW in Irbid,WASH[RES2.2]Wastewater Irbid,2016-01,JOR007009,255,ACTED,direct,,35.98125,32.62517,Irbid,North,Ar Ramtha,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,WASH,Expand WW in Irbid,Wastewater Irbid,1707,Irbid
1228,Liwa ar Rusayfah,244996722,798602966,% already funded? Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded) *,%,,0,44382,[RES4.1.2]Human resources strengthened,HLTH[RES4.1]Nat.Health System Capacity,2016-01,JOR012001,1070,PU-AMI,indirect,,36.02311115,32.01841979,Zarqa,Central,Ar Rusayfa,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,HEALTH,Human resources strengthened,Nat.Health System Capacity,1712,Zarqa
1229,Liwa ar Rusayfah,244996722,1267798385,% already funded?  Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded),%,,0,43297,[RES1.1.1]NCDs,HLTH[RES1.1]Primary Health Care,2016-01,JOR012001,1070,PU-AMI,indirect,,36.02311115,32.01841979,Zarqa,Central,Ar Rusayfa,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,HEALTH,NCDs,Primary Health Care,1712,Zarqa
1230,Liwa ar Rusayfah,244996722,1443792337,Budget Requirement for 2016,USD $,,1250,43308,[RES3.1.1]Comm Health awareness,HLTH[RES3.1]Community Interventions,2016-01,JOR012001,1070,PU-AMI,indirect,,36.02311115,32.01841979,Zarqa,Central,Ar Rusayfa,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,HEALTH,Comm Health awareness,Community Interventions,1712,Zarqa
1231,Liwa ar Rusayfah,244996722,1052999630,% already funded?  Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded),%,,0,43308,[RES3.1.1]Comm Health awareness,HLTH[RES3.1]Community Interventions,2016-01,JOR012001,1070,PU-AMI,indirect,,36.02311115,32.01841979,Zarqa,Central,Ar Rusayfa,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,HEALTH,Comm Health awareness,Community Interventions,1712,Zarqa
1232,Liwa ar Rusayfah,244996722,2035830789,Budget Requirement for 2016,USD $,,1.00E+06,43397,[RES1.8.3]Replace Tertiary  Distrb,WASH[RES1.8]Miyahuna Zarqa,2016-01,JOR012001,53,OXFAM,,,36.02311115,32.01841979,Zarqa,Central,Ar Rusayfa,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,WASH,Replace Tertiary  Distrb,Miyahuna Zarqa,1712,Zarqa
1233,Liwa ar Rusayfah,244996722,1866116043,Budget Requirement for 2016,USD $,,1250,44382,[RES4.1.2]Human resources strengthened,HLTH[RES4.1]Nat.Health System Capacity,2016-01,JOR012001,1070,PU-AMI,indirect,,36.02311115,32.01841979,Zarqa,Central,Ar Rusayfa,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,HEALTH,Human resources strengthened,Nat.Health System Capacity,1712,Zarqa
1234,Liwa ar Rusayfah,244996722,1694648225,Budget Requirement for 2016,USD $,,12500,44383,[RES4.1.3]Medical Equip/Supplies,HLTH[RES4.1]Nat.Health System Capacity,2016-01,JOR012001,1070,PU-AMI,indirect,,36.02311115,32.01841979,Zarqa,Central,Ar Rusayfa,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,HEALTH,Medical Equip/Supplies,Nat.Health System Capacity,1712,Zarqa
1235,Liwa ar Rusayfah,244996722,733513060,Budget Requirement for 2016,USD $,,43750,43300,[RES1.1.4]Reprod. Health,HLTH[RES1.1]Primary Health Care,2016-01,JOR012001,1070,PU-AMI,indirect,,36.02311115,32.01841979,Zarqa,Central,Ar Rusayfa,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,HEALTH,Reprod. Health,Primary Health Care,1712,Zarqa
1236,Liwa ar Rusayfah,244996722,1194430161,% already funded? Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded) *,%,,0,44383,[RES4.1.3]Medical Equip/Supplies,HLTH[RES4.1]Nat.Health System Capacity,2016-01,JOR012001,1070,PU-AMI,indirect,,36.02311115,32.01841979,Zarqa,Central,Ar Rusayfa,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,HEALTH,Medical Equip/Supplies,Nat.Health System Capacity,1712,Zarqa
1237,Liwa ar Rusayfah,244996722,839405197,# of primary health care facilities provided with the integrated management of NCDs,#,,1,43297,[RES1.1.1]NCDs,HLTH[RES1.1]Primary Health Care,2016-01,JOR012001,1070,PU-AMI,indirect,,36.02311115,32.01841979,Zarqa,Central,Ar Rusayfa,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,HEALTH,NCDs,Primary Health Care,1712,Zarqa
1238,Liwa ar Rusayfah,244996722,1975826416,% already funded?  Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded),%,,0,43300,[RES1.1.4]Reprod. Health,HLTH[RES1.1]Primary Health Care,2016-01,JOR012001,1070,PU-AMI,indirect,,36.02311115,32.01841979,Zarqa,Central,Ar Rusayfa,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,HEALTH,Reprod. Health,Primary Health Care,1712,Zarqa
1239,Liwa ar Rusayfah,244996722,379573388,Budget Requirement for 2016,USD $,,1250,43297,[RES1.1.1]NCDs,HLTH[RES1.1]Primary Health Care,2016-01,JOR012001,1070,PU-AMI,indirect,,36.02311115,32.01841979,Zarqa,Central,Ar Rusayfa,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,HEALTH,NCDs,Primary Health Care,1712,Zarqa
1240,Liwa ar Rusayfah,244996722,1766755298,# of community health awareness sessions conducted in community care,#,,1,43308,[RES3.1.1]Comm Health awareness,HLTH[RES3.1]Community Interventions,2016-01,JOR012001,1070,PU-AMI,indirect,,36.02311115,32.01841979,Zarqa,Central,Ar Rusayfa,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,HEALTH,Comm Health awareness,Community Interventions,1712,Zarqa
1241,Liwa ar Rusayfah,244996722,721867002,# of health providers trained and recruited in sub-specialties,#,,1,44382,[RES4.1.2]Human resources strengthened,HLTH[RES4.1]Nat.Health System Capacity,2016-01,JOR012001,1070,PU-AMI,indirect,,36.02311115,32.01841979,Zarqa,Central,Ar Rusayfa,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,HEALTH,Human resources strengthened,Nat.Health System Capacity,1712,Zarqa
1242,Liwa ar Rusayfah,244996722,2007982182,# of community workers trained in the identification and referral of mental health cases,#,,2,43309,[RES3.1.2]Comm Rehab services,HLTH[RES3.1]Community Interventions,2016-01,JOR012001,1070,PU-AMI,indirect,,36.02311115,32.01841979,Zarqa,Central,Ar Rusayfa,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,HEALTH,Comm Rehab services,Community Interventions,1712,Zarqa
1243,Liwa ar Rusayfah,244996722,978801025,% already funded?  Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded),%,,100,43395,[RES1.8.1]Restrc. Transm. & Distribution,WASH[RES1.8]Miyahuna Zarqa,2016-01,JOR012001,53,OXFAM,,,36.02311115,32.01841979,Zarqa,Central,Ar Rusayfa,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,WASH,Restrc. Transm. & Distribution,Miyahuna Zarqa,1712,Zarqa
1244,Liwa ar Rusayfah,244996722,36359894,% already funded?  Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded),%,,0,43309,[RES3.1.2]Comm Rehab services,HLTH[RES3.1]Community Interventions,2016-01,JOR012001,1070,PU-AMI,indirect,,36.02311115,32.01841979,Zarqa,Central,Ar Rusayfa,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,HEALTH,Comm Rehab services,Community Interventions,1712,Zarqa
1245,Liwa ar Rusayfah,244996722,1820300532,# of facilities provided new medical equipment and supplies,#,,1,44383,[RES4.1.3]Medical Equip/Supplies,HLTH[RES4.1]Nat.Health System Capacity,2016-01,JOR012001,1070,PU-AMI,indirect,,36.02311115,32.01841979,Zarqa,Central,Ar Rusayfa,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,HEALTH,Medical Equip/Supplies,Nat.Health System Capacity,1712,Zarqa
1246,Liwa ar Rusayfah,244996722,1117385007,# of primary health care facilities supported with comprehensive reproductive health services,#,,1,43300,[RES1.1.4]Reprod. Health,HLTH[RES1.1]Primary Health Care,2016-01,JOR012001,1070,PU-AMI,indirect,,36.02311115,32.01841979,Zarqa,Central,Ar Rusayfa,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,HEALTH,Reprod. Health,Primary Health Care,1712,Zarqa
1247,Liwa ar Rusayfah,244996722,659647450,Budget Requirement for 2016,USD $,,1.00E+06,43395,[RES1.8.1]Restrc. Transm. & Distribution,WASH[RES1.8]Miyahuna Zarqa,2016-01,JOR012001,53,OXFAM,,,36.02311115,32.01841979,Zarqa,Central,Ar Rusayfa,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,WASH,Restrc. Transm. & Distribution,Miyahuna Zarqa,1712,Zarqa
1248,Liwa ar Rusayfah,244996722,1058147815,Budget Requirement for 2016,USD $,,1250,43309,[RES3.1.2]Comm Rehab services,HLTH[RES3.1]Community Interventions,2016-01,JOR012001,1070,PU-AMI,indirect,,36.02311115,32.01841979,Zarqa,Central,Ar Rusayfa,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,HEALTH,Comm Rehab services,Community Interventions,1712,Zarqa
1249,Liwa ar Rusayfah,244996722,77701665,% already funded?  Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded),%,,100,43397,[RES1.8.3]Replace Tertiary  Distrb,WASH[RES1.8]Miyahuna Zarqa,2016-01,JOR012001,53,OXFAM,,,36.02311115,32.01841979,Zarqa,Central,Ar Rusayfa,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,WASH,Replace Tertiary  Distrb,Miyahuna Zarqa,1712,Zarqa
1250,Liwa Qasabah Al Hashmi Shamali,237939132,137668402,Number of local skilled WOMEN conducting skills training,# women,,360,43269,[RES2.1.2]Skills Training for JOR,FOOD/LIV[2.1]Short-Term Emplymt for JOR,2016-01,,2129,NEF,direct,,35.9577,31.97011,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,FOOD/LIVELIHOOD,Skills Training for JOR,Short-Term Emplymt for JOR,1705,AMMAN
1251,Liwa Qasabah Al Hashmi Shamali,237939132,1573071166,# of MEN  provided with skills training,# men,,240,43269,[RES2.1.2]Skills Training for JOR,FOOD/LIV[2.1]Short-Term Emplymt for JOR,2016-01,,2129,NEF,direct,,35.9577,31.97011,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,FOOD/LIVELIHOOD,Skills Training for JOR,Short-Term Emplymt for JOR,1705,AMMAN
1252,Liwa Qasabah Al Hashmi Shamali,237939132,45231982,% already funded?  Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded),%,,0,43269,[RES2.1.2]Skills Training for JOR,FOOD/LIV[2.1]Short-Term Emplymt for JOR,2016-01,,2129,NEF,direct,,35.9577,31.97011,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,FOOD/LIVELIHOOD,Skills Training for JOR,Short-Term Emplymt for JOR,1705,AMMAN
1253,Liwa Qasabah Al Hashmi Shamali,237939132,1403659254,Budget Requirement for 2016,USD $,,21952,43269,[RES2.1.2]Skills Training for JOR,FOOD/LIV[2.1]Short-Term Emplymt for JOR,2016-01,,2129,NEF,direct,,35.9577,31.97011,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,FOOD/LIVELIHOOD,Skills Training for JOR,Short-Term Emplymt for JOR,1705,AMMAN
1254,Liwa Qasabah Al Hashmi Shamali,237939132,625948652,Number of local skilled MEN conducting skills training,# men,,240,43269,[RES2.1.2]Skills Training for JOR,FOOD/LIV[2.1]Short-Term Emplymt for JOR,2016-01,,2129,NEF,direct,,35.9577,31.97011,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,FOOD/LIVELIHOOD,Skills Training for JOR,Short-Term Emplymt for JOR,1705,AMMAN
1255,Liwa Qasabah Al Hashmi Shamali,237939132,462198363,# of WOMEN  provided with skills training,# women,,360,43269,[RES2.1.2]Skills Training for JOR,FOOD/LIV[2.1]Short-Term Emplymt for JOR,2016-01,,2129,NEF,direct,,35.9577,31.97011,Amman,Central,,,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,FOOD/LIVELIHOOD,Skills Training for JOR,Short-Term Emplymt for JOR,1705,AMMAN
1256,Liwa Qasabah Ghawr Al Safi,203311731,1119310877,% already funded?  Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded),%,,0,43279,[RES2.4.2]MSME developmt support,FOOD/LIV[2.4]MSMEs for JOR,2016-04,,293,UNESCO,direct,,35.74,32.043,Karak,South,Aghwar Janoobiyah,Ghawr Al Safi,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,FOOD/LIVELIHOOD,MSME developmt support,MSMEs for JOR,1704,Karak
1257,Liwa Qasabah Ghawr Al Safi,203311731,1119310877,% already funded?  Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded),%,,0,43279,[RES2.4.2]MSME developmt support,FOOD/LIV[2.4]MSMEs for JOR,2016-04,,293,UNESCO,direct,,35.74,32.043,Karak,South,Aghwar Janoobiyah,Ghawr Al Safi,,,4514,JOR 3RP PLAN 2016 - RESILIENCE,FOOD/LIVELIHOOD,MSME developmt support,MSMEs for JOR,1704,Karak
